qber,photon_count,latency_ms,abort_flag,label
0.05838,868,6.87034,0,fiber_tap
0.01904,973,5.2524,0,normal
0.06136,251,8.67458,0,detector_blind
0.1053,979,5.74008,0,intercept_resend
0.06227,114,7.1779,1,detector_blind
0.07385,292,8.51603,1,detector_blind
0.07075,991,5.17191,0,intercept_resend
0.09048,1010,6.20967,0,intercept_resend
0.09845,1007,5.95204,0,intercept_resend
0.08775,1035,6.09578,0,intercept_resend
0.01688,1032,5.19513,0,normal
0.05925,199,8.65844,1,detector_blind
0.05567,806,6.47819,0,fiber_tap
0.02333,994,5.51574,0,normal
0.08111,987,6.25142,0,intercept_resend
0.05454,759,6.89553,0,fiber_tap
0.10933,1022,5.74041,0,intercept_resend
0.09532,964,6.05581,0,intercept_resend
0.08056,185,8.05938,0,detector_blind
0.05472,954,6.44135,0,fiber_tap
0.08782,978,6.02031,0,intercept_resend
0.07307,264,7.23348,1,detector_blind
0.01921,997,5.58883,0,normal
0.07255,167,7.89325,1,detector_blind
0.0235,995,5.44808,0,normal
0.05293,867,5.9344,0,fiber_tap
0.07222,124,8.41869,1,detector_blind
0.08329,1001,5.89285,0,intercept_resend
0.01416,1002,5.72893,0,normal
0.09147,1014,5.39262,0,intercept_resend
0.06032,866,6.80747,0,fiber_tap
0.07278,227,8.03234,1,detector_blind
0.09065,997,5.70844,0,intercept_resend
0.02527,999,5.16576,0,normal
0.05433,104,7.29913,1,detector_blind
0.07027,120,6.94892,1,detector_blind
0.01933,1004,5.77739,0,normal
0.07916,994,6.58037,0,intercept_resend
0.08416,184,7.55653,1,detector_blind
0.07718,187,7.76187,1,detector_blind
0.02591,978,5.62,0,normal
0.06299,1001,6.37916,0,intercept_resend
0.01952,989,5.54576,0,normal
0.09,191,7.27451,1,detector_blind
0.0799,1050,5.87101,0,intercept_resend
0.05216,733,6.53247,0,fiber_tap
0.06623,829,6.67456,0,fiber_tap
0.01765,1011,5.38162,0,normal
0.02429,1026,5.35708,0,normal
0.02303,961,5.7989,0,normal
0.07125,1045,6.58677,0,intercept_resend
0.0153,998,5.47878,0,normal
0.02363,1032,5.39927,0,normal
0.09254,994,5.87029,0,intercept_resend
0.0234,1035,5.73928,0,normal
0.03862,814,7.49387,0,fiber_tap
0.07135,1056,5.6519,0,intercept_resend
0.07957,157,7.19829,1,detector_blind
0.03908,772,6.41929,0,fiber_tap
0.0798,982,6.41252,0,intercept_resend
0.05762,877,5.62797,0,fiber_tap
0.05693,827,7.34457,0,fiber_tap
0.08909,1042,6.05107,0,intercept_resend
0.09928,966,6.36277,0,intercept_resend
0.06983,185,7.6274,1,detector_blind
0.08178,110,8.19695,0,detector_blind
0.0193,1003,5.76545,0,normal
0.05503,852,6.45654,0,fiber_tap
0.02637,984,5.30312,0,normal
0.05804,809,7.43994,0,fiber_tap
0.07511,768,5.86221,0,fiber_tap
0.06736,781,6.61542,0,fiber_tap
0.03873,717,6.4947,0,fiber_tap
0.03437,775,6.84162,0,fiber_tap
0.03044,1022,5.21897,0,normal
0.09091,982,5.57978,0,intercept_resend
0.0548,863,6.91923,0,fiber_tap
0.08895,981,5.3688,0,intercept_resend
0.05979,173,8.18833,1,detector_blind
0.05231,874,6.67074,0,fiber_tap
0.09778,1042,5.92225,0,intercept_resend
0.10303,990,5.55597,0,intercept_resend
0.06921,187,7.75111,1,detector_blind
0.08682,86,7.94349,1,detector_blind
0.06787,156,7.98819,1,detector_blind
0.01851,965,5.45093,0,normal
0.07067,219,6.8355,1,detector_blind
0.02571,944,5.21639,0,normal
0.04559,768,6.83859,0,fiber_tap
0.05735,965,6.48997,0,fiber_tap
0.01688,992,6.07956,0,normal
0.10069,1036,5.93899,0,intercept_resend
0.06331,821,6.98274,0,fiber_tap
0.02118,1019,5.39223,0,normal
0.08018,1062,5.71541,0,intercept_resend
0.07084,199,8.55542,1,detector_blind
0.01937,984,5.7009,0,normal
0.07517,277,7.78628,1,detector_blind
0.06177,187,7.81091,1,detector_blind
0.05556,898,6.19176,0,fiber_tap
0.03792,785,6.70835,0,fiber_tap
0.02144,987,5.35787,0,normal
0.01547,1010,5.3467,0,normal
0.09277,943,5.72018,0,intercept_resend
0.02133,968,5.82774,0,normal
0.07029,161,7.95469,1,detector_blind
0.01656,978,5.5029,0,normal
0.06037,932,5.7179,0,intercept_resend
0.08127,129,7.46859,0,detector_blind
0.09183,981,5.87392,0,intercept_resend
0.08305,136,8.111,1,detector_blind
0.02154,991,5.84316,0,normal
0.0178,1014,5.26164,0,normal
0.099,1058,6.08752,0,intercept_resend
0.08764,975,5.58943,0,intercept_resend
0.01034,1000,4.93113,0,normal
0.08206,990,6.6509,0,intercept_resend
0.07082,965,5.70279,0,intercept_resend
0.06057,796,6.63472,0,fiber_tap
0.06206,817,6.24233,0,fiber_tap
0.06714,257,7.85099,1,detector_blind
0.05443,775,6.51339,0,fiber_tap
0.06597,154,8.06625,1,detector_blind
0.11,1019,6.11398,0,intercept_resend
0.11,977,5.94739,0,intercept_resend
0.06628,958,6.54992,0,intercept_resend
0.09,114,8.06318,1,detector_blind
0.05513,184,7.37124,1,detector_blind
0.09695,1017,6.21598,0,intercept_resend
0.0593,926,6.78452,0,fiber_tap
0.05499,833,6.90375,0,fiber_tap
0.02165,1064,5.68461,0,normal
0.06913,89,7.27938,1,detector_blind
0.05094,789,5.94776,0,fiber_tap
0.06007,813,6.85215,0,fiber_tap
0.04422,755,7.23646,0,fiber_tap
0.01673,940,5.44074,0,normal
0.05327,265,7.80971,1,detector_blind
0.06844,92,8.77755,1,detector_blind
0.09831,1010,6.223,0,intercept_resend
0.09186,983,6.31593,0,intercept_resend
0.07676,810,6.44005,0,fiber_tap
0.10036,1040,5.43103,0,intercept_resend
0.06779,168,7.39725,1,detector_blind
0.04068,834,6.87883,0,fiber_tap
0.01944,979,5.47937,0,normal
0.04183,810,6.98864,0,fiber_tap
0.05848,992,6.49605,0,fiber_tap
0.02118,1002,5.79786,0,normal
0.08718,961,6.46933,0,intercept_resend
0.01998,1035,5.60126,0,normal
0.06567,110,7.69036,1,detector_blind
0.0814,72,7.51919,0,detector_blind
0.08426,1016,5.61663,0,intercept_resend
0.01686,958,5.69115,0,normal
0.05732,185,8.02592,1,detector_blind
0.0212,1005,6.40791,0,normal
0.09399,970,6.18244,0,intercept_resend
0.07446,217,7.51857,1,detector_blind
0.09801,955,5.29058,0,intercept_resend
0.07934,984,5.83581,0,intercept_resend
0.05153,882,6.95866,0,fiber_tap
0.05125,684,6.99744,0,fiber_tap
0.06939,107,7.64435,1,detector_blind
0.08186,270,8.44489,1,detector_blind
0.07217,130,7.76906,1,detector_blind
0.06722,181,7.87208,1,detector_blind
0.07239,138,7.6862,1,detector_blind
0.03976,828,6.11391,0,fiber_tap
0.01679,1031,5.65481,0,normal
0.04221,820,6.12434,0,fiber_tap
0.01572,1009,5.56958,0,normal
0.05891,809,6.46743,0,fiber_tap
0.0818,213,7.73192,1,detector_blind
0.09781,975,6.08867,0,intercept_resend
0.06619,901,6.82251,0,fiber_tap
0.06307,87,7.98302,1,detector_blind
0.01835,1011,5.80738,0,normal
0.02431,1042,6.68085,0,normal
0.08207,138,7.27086,1,detector_blind
0.07385,92,7.31322,1,detector_blind
0.10754,1019,5.71609,0,intercept_resend
0.11,979,5.53207,0,intercept_resend
0.02291,999,5.6111,0,normal
0.06487,850,6.00057,0,fiber_tap
0.05281,758,6.30638,0,fiber_tap
0.05291,868,6.93325,0,fiber_tap
0.04882,807,6.29932,0,fiber_tap
0.085,991,5.82119,0,intercept_resend
0.09,213,8.68117,1,detector_blind
0.08124,154,7.6165,1,detector_blind
0.01417,971,5.43773,0,normal
0.02604,1054,5.42238,0,normal
0.05435,851,6.99848,0,fiber_tap
0.05675,791,6.24317,0,fiber_tap
0.06088,792,5.76556,0,fiber_tap
0.05925,102,8.05165,1,detector_blind
0.07093,193,7.24104,1,detector_blind
0.0258,1028,6.24595,0,normal
0.0893,123,8.39773,1,detector_blind
0.02195,998,6.24559,0,normal
0.07601,107,8.29554,1,detector_blind
0.02534,979,5.94145,0,normal
0.11,985,5.77235,0,intercept_resend
0.01442,998,5.92754,0,normal
0.10605,968,5.28979,0,intercept_resend
0.02031,1025,5.64172,0,normal
0.09041,1000,6.52703,0,intercept_resend
0.09771,1005,5.28775,0,intercept_resend
0.01871,1040,5.89256,0,normal
0.01989,978,5.58663,0,normal
0.09,255,8.55999,1,detector_blind
0.06594,146,7.8592,1,detector_blind
0.09792,1006,6.05234,0,intercept_resend
0.0427,832,6.39143,0,fiber_tap
0.05587,909,6.95066,0,fiber_tap
0.04363,905,7.11933,0,fiber_tap
0.0184,982,6.02169,0,normal
0.07403,191,7.44643,1,detector_blind
0.05121,721,6.38969,0,fiber_tap
0.01555,1013,5.46049,0,normal
0.0882,170,8.16769,1,detector_blind
0.08553,931,6.19753,0,intercept_resend
0.08172,988,5.8275,0,intercept_resend
0.01276,1045,5.19228,0,normal
0.07256,748,6.86993,0,fiber_tap
0.06939,194,7.48921,0,detector_blind
0.01913,969,6.10221,0,normal
0.02227,988,5.58283,0,normal
0.07627,167,7.22351,1,detector_blind
0.11,947,6.28881,0,intercept_resend
0.02117,1007,5.502,0,normal
0.04587,803,6.30869,0,fiber_tap
0.07197,62,7.44189,1,detector_blind
0.07474,801,7.16975,0,fiber_tap
0.06237,790,6.52465,0,fiber_tap
0.08859,970,6.20251,0,intercept_resend
0.03765,818,6.61338,0,fiber_tap
0.07622,188,7.51349,0,detector_blind
0.08339,950,6.17406,0,intercept_resend
0.0671,269,7.62373,1,detector_blind
0.01209,1003,5.61408,0,normal
0.04784,731,6.66789,0,fiber_tap
0.07936,1085,6.28784,0,intercept_resend
0.07139,29,7.33728,1,detector_blind
0.02772,996,5.55625,0,normal
0.04769,819,6.44093,0,fiber_tap
0.06592,223,6.83736,0,detector_blind
0.07739,949,5.70495,0,intercept_resend
0.02047,962,5.85955,0,normal
0.02132,1012,6.25652,0,normal
0.06378,224,7.59219,1,detector_blind
0.09216,1010,5.76421,0,intercept_resend
0.1026,1002,5.92345,0,intercept_resend
0.06347,33,7.65964,0,detector_blind
0.01411,945,5.83672,0,normal
0.01926,984,5.9147,0,normal
0.04382,933,7.12186,0,fiber_tap
0.09942,978,6.4285,0,intercept_resend
0.08272,1044,6.0752,0,intercept_resend
0.0738,225,6.33864,1,detector_blind
0.11,1002,5.91798,0,intercept_resend
0.06429,847,6.89619,0,fiber_tap
0.09769,950,5.53923,0,intercept_resend
0.01,973,6.01277,0,normal
0.03,655,6.76566,0,fiber_tap
0.06593,163,8.67002,1,detector_blind
0.01605,988,5.3433,0,normal
0.01935,1054,5.64375,0,normal
0.0744,158,7.77471,1,detector_blind
0.01802,1022,5.60762,0,normal
0.0806,195,7.66727,1,detector_blind
0.09317,980,5.95071,0,intercept_resend
0.05342,156,7.09333,1,detector_blind
0.09962,1017,5.73938,0,intercept_resend
0.085,958,5.88365,0,intercept_resend
0.04774,916,7.01537,0,fiber_tap
0.10547,1019,6.41831,0,intercept_resend
0.08525,962,6.05285,0,intercept_resend
0.02719,1016,5.31902,0,normal
0.06489,818,6.84249,0,fiber_tap
0.01094,966,5.68939,0,normal
0.04857,753,6.72873,0,fiber_tap
0.01711,967,5.67344,0,normal
0.11,961,6.10098,0,intercept_resend
0.02117,1023,4.98468,0,normal
0.05385,774,6.15984,0,fiber_tap
0.10643,1048,5.97647,0,intercept_resend
0.02379,994,6.0947,0,normal
0.04761,710,7.33581,0,fiber_tap
0.06382,908,6.47419,0,fiber_tap
0.02845,1006,5.32261,0,normal
0.06658,162,7.85012,1,detector_blind
0.09027,1022,6.14834,0,intercept_resend
0.0756,232,7.55579,1,detector_blind
0.06989,172,7.82821,1,detector_blind
0.06925,792,6.63474,0,fiber_tap
0.02857,992,5.6441,0,normal
0.07117,139,8.03177,1,detector_blind
0.08146,1045,5.53487,0,intercept_resend
0.09263,1006,6.03606,0,intercept_resend
0.02994,991,5.49775,0,normal
0.1039,969,6.5442,0,intercept_resend
0.068,262,7.46558,1,detector_blind
0.06454,303,7.84436,1,detector_blind
0.08227,996,6.1776,0,intercept_resend
0.06365,739,6.47984,0,fiber_tap
0.06273,781,6.47578,0,fiber_tap
0.05243,776,6.82539,0,fiber_tap
0.01375,967,5.57959,0,normal
0.08189,1027,6.6953,0,intercept_resend
0.06259,751,6.4826,0,fiber_tap
0.06389,733,6.91606,0,fiber_tap
0.04608,745,7.3329,0,fiber_tap
0.05697,157,7.16503,1,detector_blind
0.05503,808,7.20487,0,fiber_tap
0.07139,821,6.93716,0,fiber_tap
0.07314,781,6.78414,0,fiber_tap
0.08018,205,8.17509,1,detector_blind
0.0778,1010,5.27656,0,intercept_resend
0.05899,101,7.25699,1,detector_blind
0.06055,886,6.83628,0,fiber_tap
0.09159,1000,5.09461,0,intercept_resend
0.07953,206,7.64774,1,detector_blind
0.06874,109,7.2165,0,detector_blind
0.07649,228,7.47926,0,detector_blind
0.0707,134,7.49804,1,detector_blind
0.01172,1001,5.7541,0,normal
0.10003,1019,5.98477,0,intercept_resend
0.08291,1022,5.52098,0,intercept_resend
0.04389,801,5.79857,0,fiber_tap
0.02105,1038,4.87208,0,normal
0.02233,993,5.31217,0,normal
0.09942,998,6.51796,0,intercept_resend
0.02081,994,5.00648,0,normal
0.09744,1062,6.14313,0,intercept_resend
0.02115,956,5.73346,0,normal
0.08369,169,7.88971,1,detector_blind
0.06611,168,7.72918,1,detector_blind
0.06599,764,5.58073,0,fiber_tap
0.06817,224,8.38568,0,detector_blind
0.09546,1060,6.74694,0,intercept_resend
0.04305,724,6.42539,0,fiber_tap
0.0115,969,5.19365,0,normal
0.0603,57,8.45741,1,detector_blind
0.02555,995,5.75912,0,normal
0.02197,1023,5.28312,0,normal
0.09279,998,6.75192,0,intercept_resend
0.04108,745,6.47914,0,fiber_tap
0.0484,843,7.06222,0,fiber_tap
0.06816,766,6.41903,0,fiber_tap
0.01147,1062,5.42735,0,normal
0.07686,215,8.64818,1,detector_blind
0.0546,737,6.54192,0,fiber_tap
0.01918,969,5.59317,0,normal
0.07827,144,8.81604,1,detector_blind
0.05294,790,6.40085,0,fiber_tap
0.07814,995,5.66899,0,intercept_resend
0.07639,67,7.55129,1,detector_blind
0.10047,980,5.84156,0,intercept_resend
0.10665,987,6.16619,0,intercept_resend
0.07809,1010,5.65688,0,intercept_resend
0.10411,970,5.98846,0,intercept_resend
0.04313,747,6.81619,0,fiber_tap
0.01576,990,5.71874,0,normal
0.0939,978,6.31177,0,intercept_resend
0.04281,701,6.03808,0,fiber_tap
0.05521,803,6.0214,0,fiber_tap
0.06054,880,6.1203,0,fiber_tap
0.10031,985,6.31833,0,intercept_resend
0.04924,844,7.6826,0,fiber_tap
0.03,685,6.61521,0,fiber_tap
0.01765,1006,5.81438,0,normal
0.0722,151,7.82512,1,detector_blind
0.01682,992,5.69424,0,normal
0.08107,943,6.49932,0,intercept_resend
0.11,1005,6.07052,0,intercept_resend
0.09,205,8.42199,1,detector_blind
0.07031,284,8.22027,1,detector_blind
0.04488,697,6.18005,0,fiber_tap
0.06896,1101,5.67236,0,intercept_resend
0.0204,955,5.53578,0,normal
0.0654,118,7.97812,0,detector_blind
0.07237,203,8.49021,1,detector_blind
0.0456,828,7.31143,0,fiber_tap
0.07699,133,7.0738,1,detector_blind
0.0616,896,6.73111,0,fiber_tap
0.03728,835,6.4492,0,fiber_tap
0.05651,884,6.50808,0,fiber_tap
0.03893,805,6.61287,0,fiber_tap
0.05231,931,6.11174,0,fiber_tap
0.10101,980,5.02365,0,intercept_resend
0.05436,120,7.5703,1,detector_blind
0.10314,946,5.71916,0,intercept_resend
0.07968,91,7.9555,1,detector_blind
0.07337,143,7.63937,1,detector_blind
0.01112,998,5.07102,0,normal
0.06974,52,7.45208,1,detector_blind
0.06933,990,6.4245,0,intercept_resend
0.01658,965,5.97579,0,normal
0.01216,1001,5.72446,0,normal
0.09276,967,5.85357,0,intercept_resend
0.11,1016,5.9265,0,intercept_resend
0.06205,292,7.30709,1,detector_blind
0.01839,971,5.72708,0,normal
0.07777,1058,6.16403,0,intercept_resend
0.05879,736,6.80562,0,fiber_tap
0.0506,89,7.71086,1,detector_blind
0.09542,982,5.59149,0,intercept_resend
0.07131,828,6.49564,0,fiber_tap
0.07844,1020,6.33995,0,intercept_resend
0.08943,202,7.84973,1,detector_blind
0.05148,801,7.36976,0,fiber_tap
0.07765,127,8.01733,1,detector_blind
0.01676,1009,5.88283,0,normal
0.02168,964,5.73273,0,normal
0.0606,283,7.20294,1,detector_blind
0.08039,977,5.86331,0,intercept_resend
0.02018,1005,5.41418,0,normal
0.0653,779,7.09713,0,fiber_tap
0.01925,986,6.03409,0,normal
0.05487,783,6.67507,0,fiber_tap
0.0505,923,7.38119,0,fiber_tap
0.02054,999,5.37657,0,normal
0.06412,882,6.22264,0,fiber_tap
0.0718,286,7.78389,1,detector_blind
0.02073,1008,5.7121,0,normal
0.01523,1029,5.71395,0,normal
0.08975,934,5.14793,0,intercept_resend
0.07764,121,7.43768,1,detector_blind
0.06375,246,8.28088,1,detector_blind
0.07067,163,7.27573,1,detector_blind
0.01625,972,5.72359,0,normal
0.08907,1031,6.01085,0,intercept_resend
0.08728,1009,5.8568,0,intercept_resend
0.09319,954,6.67945,0,intercept_resend
0.02352,992,5.24191,0,normal
0.08983,980,5.7701,0,intercept_resend
0.05849,725,6.86462,0,fiber_tap
0.01764,967,5.85043,0,normal
0.07994,977,5.97211,0,intercept_resend
0.09012,1006,5.24808,0,intercept_resend
0.01853,994,5.48046,0,normal
0.02066,1029,5.86668,0,normal
0.06653,273,7.55182,1,detector_blind
0.05711,786,6.52176,0,fiber_tap
0.07454,851,6.65405,0,fiber_tap
0.01802,996,5.9132,0,normal
0.04876,768,6.70031,0,fiber_tap
0.02299,949,5.58583,0,normal
0.04078,812,7.31702,0,fiber_tap
0.08384,152,7.7362,1,detector_blind
0.0187,1006,5.90311,0,normal
0.01731,967,5.66393,0,normal
0.05429,877,7.03551,0,fiber_tap
0.04823,827,6.39642,0,fiber_tap
0.02026,979,5.26522,0,normal
0.02781,998,5.37536,0,normal
0.06113,706,7.34981,0,fiber_tap
0.07241,71,8.19685,1,detector_blind
0.06543,883,6.5344,0,fiber_tap
0.07282,972,6.11527,0,intercept_resend
0.06901,242,8.70927,1,detector_blind
0.09104,1027,5.81266,0,intercept_resend
0.07727,951,6.18687,0,intercept_resend
0.04558,201,7.55562,1,detector_blind
0.02111,1022,5.9514,0,normal
0.02893,1010,5.85108,0,normal
0.10889,942,5.69304,0,intercept_resend
0.01518,1061,5.45875,0,normal
0.02139,973,5.45369,0,normal
0.05999,1009,5.83869,0,intercept_resend
0.06761,87,7.84965,1,detector_blind
0.09394,1045,5.96882,0,intercept_resend
0.07195,193,7.38294,1,detector_blind
0.04407,686,6.87878,0,fiber_tap
0.1062,1011,5.49309,0,intercept_resend
0.06813,951,6.22308,0,intercept_resend
0.06429,957,6.52644,0,intercept_resend
0.07919,258,7.63652,1,detector_blind
0.06375,778,7.00958,0,fiber_tap
0.01777,1008,5.92643,0,normal
0.07592,227,8.4271,1,detector_blind
0.0625,1020,6.22743,0,intercept_resend
0.02603,966,5.82589,0,normal
0.01934,1006,5.47067,0,normal
0.08387,281,7.0132,1,detector_blind
0.02249,952,5.38186,0,normal
0.11,1026,6.2523,0,intercept_resend
0.04165,857,6.60336,0,fiber_tap
0.04478,791,6.92153,0,fiber_tap
0.06447,986,5.19392,0,intercept_resend
0.06461,222,7.84206,0,detector_blind
0.01859,970,5.70489,0,normal
0.0595,654,6.16045,0,fiber_tap
0.06853,1016,6.52508,0,intercept_resend
0.06782,1065,6.57023,0,intercept_resend
0.07176,821,6.59149,0,fiber_tap
0.05765,756,7.17963,0,fiber_tap
0.07633,997,6.55696,0,intercept_resend
0.05613,857,7.18104,0,fiber_tap
0.1028,1006,6.4251,0,intercept_resend
0.05618,174,8.43052,1,detector_blind
0.09727,1051,6.30321,0,intercept_resend
0.0854,992,5.83367,0,intercept_resend
0.06407,144,6.87349,1,detector_blind
0.05106,860,6.3065,0,fiber_tap
0.09,229,7.36533,1,detector_blind
0.11,999,6.41188,0,intercept_resend
0.02831,979,5.79665,0,normal
0.05654,741,7.16611,0,fiber_tap
0.0181,939,5.64122,0,normal
0.05652,818,6.48851,0,fiber_tap
0.05979,841,6.25,0,fiber_tap
0.07281,737,6.20364,0,fiber_tap
0.07535,1033,5.74004,0,intercept_resend
0.02174,998,5.62228,0,normal
0.11,982,5.83797,0,intercept_resend
0.11,1055,5.60949,0,intercept_resend
0.10808,948,5.73153,0,intercept_resend
0.02623,934,5.73837,0,normal
0.10366,1036,6.32303,0,intercept_resend
0.07961,236,7.66849,1,detector_blind
0.06154,39,7.81805,1,detector_blind
0.01844,1040,5.58952,0,normal
0.01001,1006,5.78267,0,normal
0.02719,986,5.72151,0,normal
0.06765,262,7.68893,1,detector_blind
0.05312,834,6.29529,0,fiber_tap
0.06488,781,6.6086,0,fiber_tap
0.07347,982,5.51673,0,intercept_resend
0.06767,788,7.20696,0,fiber_tap
0.05231,996,6.43273,0,fiber_tap
0.05548,865,6.16133,0,fiber_tap
0.06092,759,6.67452,0,fiber_tap
0.0515,703,6.18308,0,fiber_tap
0.05067,183,8.18637,0,detector_blind
0.06798,782,7.01334,0,fiber_tap
0.11,1030,5.33175,0,intercept_resend
0.09333,982,6.01697,0,intercept_resend
0.05149,717,7.11805,0,fiber_tap
0.04701,810,6.87723,0,fiber_tap
0.05233,740,6.94475,0,fiber_tap
0.06868,245,7.89918,1,detector_blind
0.10303,1011,5.76919,0,intercept_resend
0.09103,1005,6.72156,0,intercept_resend
0.09403,1047,5.41462,0,intercept_resend
0.01806,1013,5.74134,0,normal
0.08396,1034,5.63706,0,intercept_resend
0.0572,945,6.61881,0,fiber_tap
0.01706,975,5.66017,0,normal
0.05077,784,7.1119,0,fiber_tap
0.07123,248,7.99164,1,detector_blind
0.11,1036,5.93198,0,intercept_resend
0.01979,1017,5.80096,0,normal
0.06335,182,7.69842,1,detector_blind
0.04785,734,6.26676,0,fiber_tap
0.05848,738,6.77536,0,fiber_tap
0.0632,187,7.30311,1,detector_blind
0.02673,1064,5.42395,0,normal
0.06287,869,6.78418,0,fiber_tap
0.0881,929,5.82151,0,intercept_resend
0.023,938,5.60854,0,normal
0.05987,696,6.6009,0,fiber_tap
0.08344,992,5.33681,0,intercept_resend
0.07131,730,6.611,0,fiber_tap
0.07617,1009,5.2863,0,intercept_resend
0.08392,1004,6.74255,0,intercept_resend
0.05516,784,6.88445,0,fiber_tap
0.04102,907,6.31438,0,fiber_tap
0.06532,55,6.80958,1,detector_blind
0.05789,856,6.60474,0,fiber_tap
0.1081,1012,6.25505,0,intercept_resend
0.07699,1044,6.12253,0,intercept_resend
0.05115,133,8.00168,1,detector_blind
0.06375,265,8.76028,1,detector_blind
0.01517,1034,5.42377,0,normal
